Index,GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,ChildWeapon,ParentWeapon,WhoOwnsWeapon,RepairCount
129,75660,42886,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,4,WS_SHOTGUN,66,TA_SOUTHEAST,0,0,13894,13894,3072
130,75696,42922,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,4,WS_SHOTGUN,66,TA_SOUTHEAST,0,0,13986,13986,3072
131,75732,42958,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,4,WS_SHOTGUN,66,TA_SOUTHEAST,0,0,14078,14078,3072
132,75768,42994,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,14170,14170,3072
133,75804,43030,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,14354,14354,3072
134,75840,43066,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,14446,14446,3072
135,75876,43102,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,14630,14630,3072
136,75912,43138,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,14722,14722,3072
137,75948,43174,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,14814,14814,3072
138,75984,43210,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,14906,14906,3072
139,76020,43246,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,14998,14998,3072
140,76056,43282,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,15090,15090,3072
141,76092,43318,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,15182,15182,3072
142,76128,43354,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,15366,15366,3072
143,76164,43390,830,0,9177,5892,1024,35,23,5,TS_NODRAW | TS_MAPWHO,0,0,2024,375,199,0,4,TM_WEAPON,5,WS_UZI,66,TA_SOUTHEAST,0,0,15458,15458,3072
144,76200,43426,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
145,76236,43462,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
146,76272,43498,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
147,76308,43534,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
148,76344,43570,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
149,76380,43606,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
150,76416,43642,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
151,76452,43678,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
152,76488,43714,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
153,76524,43750,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
154,76560,43786,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
155,76596,43822,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
156,76632,43858,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
157,76668,43894,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
158,76704,43930,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
159,76740,43966,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
160,76776,44002,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
161,76812,44038,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
162,76848,44074,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
163,76884,44110,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
164,76920,44146,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
165,76956,44182,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
166,76992,44218,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
167,77028,44254,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
168,77064,44290,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
169,77100,44326,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
170,77136,44362,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
171,77172,44398,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
172,77208,44434,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
173,77244,44470,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
174,77280,44506,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
175,77316,44542,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
176,77352,44578,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
177,77388,44614,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
178,77424,44650,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
179,77460,44686,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
180,77496,44722,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
181,77532,44758,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
182,77568,44794,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
183,77604,44830,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
184,77640,44866,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
185,77676,44902,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
186,77712,44938,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
187,77748,44974,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
188,77784,45010,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
189,77820,45046,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
190,77856,45082,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
191,77892,45118,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
192,77928,45154,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
193,77964,45190,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
194,78000,45226,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
195,78036,45262,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
196,78072,45298,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
197,78108,45334,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
198,78144,45370,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
199,78180,45406,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
200,78216,45442,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
201,78252,45478,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
202,78288,45514,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
203,78324,45550,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
204,78360,45586,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
205,78396,45622,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
206,78432,45658,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
207,78468,45694,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
208,78504,45730,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
209,78540,45766,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
210,78576,45802,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
211,78612,45838,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
212,78648,45874,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
213,78684,45910,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
214,78720,45946,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
215,78756,45982,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
216,78792,46018,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
217,78828,46054,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
218,78864,46090,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
219,78900,46126,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
220,78936,46162,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
221,78972,46198,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
222,79008,46234,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
223,79044,46270,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
224,79080,46306,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
225,79116,46342,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
226,79152,46378,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
227,79188,46414,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
228,79224,46450,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
229,79260,46486,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
230,79296,46522,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
231,79332,46558,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
232,79368,46594,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
233,79404,46630,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
234,79440,46666,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
235,79476,46702,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
236,79512,46738,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
237,79548,46774,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
238,79584,46810,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
239,79620,46846,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
240,79656,46882,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
241,79692,46918,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
242,79728,46954,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
243,79764,46990,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
244,79800,47026,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
245,79836,47062,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
246,79872,47098,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
247,79908,47134,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
248,79944,47170,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
249,79980,47206,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
250,80016,47242,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
251,80052,47278,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
252,80088,47314,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
253,80124,47350,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
254,80160,47386,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
255,80196,47422,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
256,80232,47458,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
257,80268,47494,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
258,80304,47530,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
259,80340,47566,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
260,80376,47602,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
261,80412,47638,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
262,80448,47674,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
263,80484,47710,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
264,80520,47746,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
265,80556,47782,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
266,80592,47818,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
267,80628,47854,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
268,80664,47890,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
269,80700,47926,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
270,80736,47962,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
271,80772,47998,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
272,80808,48034,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
273,80844,48070,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
274,80880,48106,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
275,80916,48142,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
276,80952,48178,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
277,80988,48214,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
278,81024,48250,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
279,81060,48286,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
280,81096,48322,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
281,81132,48358,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
282,81168,48394,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
283,81204,48430,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
284,81240,48466,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
285,81276,48502,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
286,81312,48538,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
287,81348,48574,0,0,0,0,0,0,0,0,TS_NONE,0,0,0,0,0,0,0,TM_NONE,0,WS_NONE,0,TA_SOUTHWEST,0,0,0,0,0
