Index,GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,Connected
118,62556,29782,0,29842,21816,8952,384,85,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
119,62586,29812,29752,0,21816,9080,384,85,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
120,62616,29842,29782,0,21816,8824,384,85,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
121,62646,29872,0,29902,21820,8436,384,85,32,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
122,62676,29902,29872,0,21820,8324,384,85,32,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
123,62706,29932,0,29992,21812,7932,384,85,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
124,62736,29962,0,30022,21812,7676,384,85,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
125,62766,29992,29932,0,21812,7804,384,85,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
126,62796,30022,29962,0,21812,7548,384,85,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
127,62826,30052,0,30172,23008,11072,384,89,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
128,62856,30082,0,30142,22752,11072,384,88,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
129,62886,30112,0,0,22496,11072,384,87,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
130,62916,30142,30082,0,22624,11072,384,88,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
131,62946,30172,30052,0,22880,11072,384,89,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
132,62976,30202,0,0,23424,11072,384,91,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
133,63006,30232,0,30952,13876,8828,384,54,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2670,553,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,64,TA_SOUTHEAST,0,0,
134,63036,30262,0,30322,23936,11072,384,93,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
135,63066,30292,27412,0,23552,11072,384,92,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
136,63096,30322,30262,0,23808,11072,384,93,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
137,63126,30352,0,30382,24112,10992,384,94,42,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
138,63156,30382,30352,0,24116,10876,384,94,42,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
139,63186,30412,0,30442,24116,10492,384,94,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
140,63216,30442,30412,0,24116,10364,384,94,40,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
141,63246,30472,27262,0,11584,8960,384,45,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2670,553,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,64,TA_SOUTHEAST,0,0,
142,63276,30502,27232,0,24116,10108,384,94,39,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
143,63306,30532,0,30562,24120,9720,384,94,37,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
144,63336,30562,30532,0,24116,9596,384,94,37,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
145,63366,30592,0,30652,24108,9204,384,94,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
146,63396,30622,0,30682,24108,8948,384,94,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
147,63426,30652,30592,0,24108,9076,384,94,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
148,63456,30682,30622,0,24108,8820,384,94,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
149,63486,30712,0,30742,24120,8440,384,94,32,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
150,63516,30742,30712,0,24116,8316,384,94,32,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
151,63546,30772,0,0,5468,16676,256,21,65,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2460,562,50,0,5,TM_OBJECT,26,OS_TRASHCAN,0,TA_SOUTHWEST,0,0,
152,63576,30802,0,30862,24108,7668,384,94,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
153,63606,30832,26932,0,24108,7796,384,94,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
154,63636,30862,30802,0,24108,7540,384,94,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
155,63666,30892,0,0,13876,9596,384,54,37,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
156,63696,30922,0,30982,13876,9212,384,54,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
157,63726,30952,30232,0,13876,8956,384,54,34,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
158,63756,30982,30922,0,13876,9084,384,54,35,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
159,63786,31012,27442,0,11592,7688,384,45,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
160,63816,31042,0,31102,13876,7804,384,54,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
161,63846,31072,0,31132,13876,7548,384,54,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
162,63876,31102,31042,0,13876,7932,384,54,30,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
163,63906,31132,31072,0,13876,7676,384,54,29,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
164,63936,31162,0,31192,13876,8316,384,54,32,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
165,63966,31192,31162,0,13884,8436,384,54,32,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
166,63996,31222,0,31252,8552,16168,384,33,63,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
167,64026,31252,31222,0,8680,16168,384,33,63,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
168,64056,31282,0,0,0,0,0,0,0,0,TS_NONE,0,0,OB_NONE,0,0,0,0,0,TM_NONE,0,OS_NONE,0,TA_SOUTHWEST,0,0,
169,64086,31312,0,0,17048,13400,896,66,52,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
170,64116,31342,0,31372,17364,13388,896,67,52,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
171,64146,31372,31342,0,17208,13400,896,67,52,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2671,552,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,128,TA_NORTHEAST,0,0,
172,64176,31402,0,0,16036,13372,896,62,52,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
173,64206,31432,0,0,18340,13372,896,71,52,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
174,64236,31462,0,0,16168,13272,896,63,51,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
175,64266,31492,0,0,17476,13276,896,68,51,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2670,553,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,64,TA_SOUTHEAST,0,0,
176,64296,31522,0,0,6264,16904,768,24,66,7,TS_NODRAW | TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8658,1959,65534,0,5,TM_OBJECT,37,OS_WINDOWS_TRANSPARENT3,0,TA_SOUTHWEST,0,0,
177,64326,31552,0,0,6520,15752,896,25,61,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,64,TA_SOUTHEAST,0,0,
178,64356,31582,0,0,7800,15112,1280,30,59,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,8267,1960,65534,0,5,TM_OBJECT,32,OS_WINDOWS_TRANSPARENT,64,TA_SOUTHEAST,0,0,
179,64386,31612,0,0,21392,20320,384,83,79,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
180,64416,31642,0,31792,21648,20320,384,84,79,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
181,64446,31672,0,31762,21904,20320,384,85,79,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
182,64476,31702,0,31732,22160,20320,384,86,79,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
183,64506,31732,31702,0,22032,20320,384,86,79,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
184,64536,31762,31672,0,21776,20320,384,85,79,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
185,64566,31792,31642,0,21520,20320,384,84,79,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
186,64596,31822,0,0,22288,20320,384,87,79,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
187,64626,31852,0,33442,22600,19992,384,88,78,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
188,64656,31882,922,32032,22600,19480,384,88,76,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
189,64686,31912,0,31972,22600,19736,384,88,77,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
190,64716,31942,0,32002,22600,19224,384,88,75,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
191,64746,31972,31912,0,22600,19864,384,88,77,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
192,64776,32002,31942,0,22600,19352,384,88,75,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
193,64806,32032,31882,0,22600,19608,384,88,76,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
194,64836,32062,0,0,22600,19096,384,88,74,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
195,64866,32092,0,0,20368,19552,384,79,76,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
196,64896,32122,0,32152,20624,19552,384,80,76,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
197,64926,32152,32122,0,20496,19552,384,80,76,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
198,64956,32182,0,0,20752,19552,384,81,76,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
199,64986,32212,0,32242,13112,15592,384,51,60,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
200,65016,32242,32212,0,13112,15480,384,51,60,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
201,65046,32272,0,32302,13112,15096,384,51,58,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
202,65076,32302,32272,0,13112,14984,384,51,58,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
203,65106,32332,0,0,7744,16272,384,30,63,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2670,553,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,64,TA_SOUTHEAST,0,0,
204,65136,32362,0,32392,8328,18008,384,32,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
205,65166,32392,32362,0,8200,18008,384,32,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
206,65196,32422,0,0,8456,18008,384,33,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
207,65226,32452,0,0,7040,16720,384,27,65,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
208,65256,32482,0,32512,7296,16720,384,28,65,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
209,65286,32512,32482,0,7168,16720,384,28,65,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
210,65316,32542,0,0,7424,16720,384,29,65,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
211,65346,32572,0,0,7748,16396,384,30,64,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
212,65376,32602,0,0,8076,18004,384,31,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2671,552,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,128,TA_NORTHEAST,0,0,
213,65406,32632,0,0,10368,18000,384,40,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
214,65436,32662,0,32692,10624,18000,384,41,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
215,65466,32692,32662,0,10496,18000,384,41,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
216,65496,32722,0,0,10752,18000,384,42,70,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,128,TA_NORTHEAST,0,0,
217,65526,32752,0,0,11080,17672,384,43,69,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
218,65556,32782,0,32812,11080,17416,384,43,68,4,TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
219,65586,32812,32782,0,11080,17544,384,43,68,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
220,65616,32842,0,0,11080,17288,384,43,67,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
221,65646,32872,0,0,12868,17420,384,50,68,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,192,TA_NORTHWEST,0,0,
222,65676,32902,0,0,12868,17292,384,50,67,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,2670,553,50,0,5,TM_OBJECT,18,OS_WINDOW_OPEN,64,TA_SOUTHEAST,0,0,
223,65706,32932,0,0,12560,17744,384,49,69,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
224,65736,32962,0,32992,12304,17744,384,48,69,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
225,65766,32992,32962,0,12432,17744,384,48,69,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1886,550,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,0,TA_SOUTHWEST,0,0,
226,65796,33022,0,0,12856,18392,384,50,71,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
227,65826,33052,0,0,12856,18520,384,50,72,6,TS_UNKNOWN_2 | TS_MAPWHO,0,0,OB_NONE,1887,551,50,0,5,TM_OBJECT,19,OS_WINDOW_CLOSED,64,TA_SOUTHEAST,0,0,
228,65856,33082,0,0,26624,18848,384,104,73,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1069,OB_NEONSIGN_SMALL_YELLOW,4946,1070,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,64,TA_SOUTHEAST,0,0,
229,65886,33112,0,0,20700,15652,384,80,61,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1073,OB_NEONSIGN_SMALL_RED,4966,1073,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,128,TA_NORTHEAST,0,0,
230,65916,33142,0,33172,19512,16696,512,76,65,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1071,OB_NEONSIGN_SMALL_BLUE,4960,1071,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,0,TA_SOUTHWEST,0,0,
231,65946,33172,33142,0,19480,16664,384,76,65,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1069,OB_NEONSIGN_SMALL_YELLOW,4951,1069,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,0,TA_SOUTHWEST,0,0,
232,65976,33202,0,0,15808,14096,256,61,55,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1075,OB_NEONSIGN_SMALL_WHITE,4980,1075,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,0,TA_SOUTHWEST,0,0,
233,66006,33232,0,0,18112,14096,256,70,55,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1075,OB_NEONSIGN_SMALL_WHITE,4978,1075,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,0,TA_SOUTHWEST,0,0,
234,66036,33262,0,0,8060,11156,512,31,43,6,TS_UNKNOWN_2 | TS_MAPWHO,0,1073,OB_NEONSIGN_SMALL_RED,4974,1074,50,0,5,TM_OBJECT,10,OS_NEON_SIGN,64,TA_SOUTHEAST,0,0,
